"","jvm","gcc","gc","benchmark","category","rtINT","rtHS","ratio"
"2259","j13","GCC7","SGC","db-shootout",NA,NA,NA,NA
"2260","j13","GCC7","SGC","dec-tree","apache",489.267607757312,63.095128913,7.75444342830251
"2261","j13","GCC7","SGC","dotty","scala",349.386378605187,76.494478335,4.56747187784044
"2262","j13","GCC7","SGC","finagle-chirper","web",334.415599660219,65.115457597,5.13573292734759
"2263","j13","GCC7","SGC","finagle-http","web",219.671476947312,53.490925304,4.1067054962851
"2264","j13","GCC7","SGC","fj-kmeans","concurrency",570.32154956225,36.130273233,15.7851435521761
"2265","j13","GCC7","SGC","future-genetic","functional",141.21823147725,13.973327876,10.1062705126816
"2266","j13","GCC7","SGC","gauss-mix","apache",898.603300998469,51.749062549,17.36462955532
"2267","j13","GCC7","SGC","log-regression","apache",454.436056581969,71.46687502,6.35869494020544
"2268","j13","GCC7","SGC","mnemonics","functional",962.314612058688,34.332744415,28.0290617151553
"2269","j13","GCC7","SGC","movie-lens","apache",1125.40555291341,111.342404497,10.1076095670606
"2270","j13","GCC7","SGC","naive-bayes","apache",3182.90531745412,241.959139241,13.1547224355259
"2271","j13","GCC7","SGC","neo4j-analytics","database",3871.01521524984,227.032764115,17.0504694788856
"2272","j13","GCC7","SGC","page-rank","apache",1857.81628979434,155.619460043,11.9382003335637
"2273","j13","GCC7","SGC","par-mnemonics","functional",787.594435575125,19.568909171,40.2472324181613
"2274","j13","GCC7","SGC","philosophers","scala",506.096588706781,27.650607733,18.3032717976312
"2275","j13","GCC7","SGC","reactors","concurrency",1927.45263196728,96.301096108,20.0148566305588
"2276","j13","GCC7","SGC","rx-scrabble","functional",93.5909909454687,10.883051847,8.59970091673025
"2277","j13","GCC7","SGC","scala-doku","scala",651.4201860975,34.143229271,19.0790443671007
"2278","j13","GCC7","SGC","scala-kmeans","scala",151.348987568344,6.829878427,22.1598362527257
"2279","j13","GCC7","SGC","scala-stm-bench7","scala",182.623781629812,17.723809041,10.3038675945647
"2280","j13","GCC7","SGC","scrabble","functional",127.536787457594,12.601783804,10.1205344768025
"2281","j13","GCC8","CGC","akka-uct","concurrency",1254.65357653334,92.297293199,13.5936118281195
"2282","j13","GCC8","CGC","chi-square","apache",1102.06451000003,63.945260407,17.2344987413546
"2283","j13","GCC8","CGC","db-shootout",NA,NA,NA,NA
"2284","j13","GCC8","CGC","dec-tree","apache",494.49670546825,86.458197095,5.71948897945326
"2285","j13","GCC8","CGC","dotty","scala",346.998709083375,69.235125675,5.01188819548387
"2286","j13","GCC8","CGC","finagle-chirper","web",333.923826254031,53.216374003,6.27483237086403
"2287","j13","GCC8","CGC","finagle-http","web",218.535001521375,50.372991423,4.33833678223035
"2288","j13","GCC8","CGC","fj-kmeans","concurrency",573.349425738563,36.517705138,15.7005875251986
"2289","j13","GCC8","CGC","future-genetic","functional",139.210534734656,13.530211752,10.2888659310213
"2290","j13","GCC8","CGC","gauss-mix","apache",901.408428473938,55.281162501,16.3058877146014
"2291","j13","GCC8","CGC","log-regression","apache",453.304719704094,82.975532775,5.46311309543856
"2292","j13","GCC8","CGC","mnemonics","functional",969.714988651313,25.409265629,38.1638337293999
"2293","j13","GCC8","CGC","movie-lens","apache",1132.77093793956,119.513034003,9.47822091029107
"2294","j13","GCC8","CGC","naive-bayes","apache",3225.15980287903,190.479465073,16.9317978798555
"2295","j13","GCC8","CGC","neo4j-analytics","database",3876.01222989787,229.029950844,16.9236041644962
"2296","j13","GCC8","CGC","page-rank","apache",1829.41828644294,171.454700231,10.6699803736974
"2297","j13","GCC8","CGC","par-mnemonics","functional",799.651632187281,23.096489885,34.6222147247844
"2298","j13","GCC8","CGC","philosophers","scala",502.23491948225,13.720299302,36.605245150085
"2299","j13","GCC8","CGC","reactors","concurrency",1924.59308551669,89.924810357,21.4022479210808
"2300","j13","GCC8","CGC","rx-scrabble","functional",93.7764496556563,10.447907558,8.97562015504734
"2301","j13","GCC8","CGC","scala-doku","scala",654.460232432656,41.25077326,15.8654051963499
"2302","j13","GCC8","CGC","scala-kmeans","scala",153.175301044969,7.113467129,21.5331424560195
"2303","j13","GCC8","CGC","scala-stm-bench7","scala",180.778789284031,15.074776681,11.9921371380501
"2304","j13","GCC8","CGC","scrabble","functional",126.551820350938,10.992451287,11.5126114318652
"2305","j13","GCC8","CPGC","akka-uct",NA,NA,NA,NA
"2306","j13","GCC8","CPGC","chi-square",NA,NA,NA,NA
"2307","j13","GCC8","CPGC","db-shootout",NA,NA,NA,NA
"2308","j13","GCC8","CPGC","dec-tree",NA,NA,NA,NA
"2309","j13","GCC8","CPGC","dotty",NA,NA,NA,NA
"2310","j13","GCC8","CPGC","finagle-chirper",NA,NA,NA,NA
"2311","j13","GCC8","CPGC","finagle-http",NA,NA,NA,NA
"2312","j13","GCC8","CPGC","fj-kmeans",NA,NA,NA,NA
"2313","j13","GCC8","CPGC","future-genetic",NA,NA,NA,NA
"2314","j13","GCC8","CPGC","gauss-mix",NA,NA,NA,NA
"2315","j13","GCC8","CPGC","log-regression",NA,NA,NA,NA
"2316","j13","GCC8","CPGC","mnemonics",NA,NA,NA,NA
"2317","j13","GCC8","CPGC","movie-lens",NA,NA,NA,NA
"2318","j13","GCC8","CPGC","naive-bayes",NA,NA,NA,NA
"2319","j13","GCC8","CPGC","neo4j-analytics",NA,NA,NA,NA
"2320","j13","GCC8","CPGC","page-rank",NA,NA,NA,NA
"2321","j13","GCC8","CPGC","par-mnemonics",NA,NA,NA,NA
"2322","j13","GCC8","CPGC","philosophers",NA,NA,NA,NA
"2323","j13","GCC8","CPGC","reactors",NA,NA,NA,NA
"2324","j13","GCC8","CPGC","rx-scrabble",NA,NA,NA,NA
"2325","j13","GCC8","CPGC","scala-doku",NA,NA,NA,NA
"2326","j13","GCC8","CPGC","scala-kmeans",NA,NA,NA,NA
"2327","j13","GCC8","CPGC","scala-stm-bench7",NA,NA,NA,NA
"2328","j13","GCC8","CPGC","scrabble",NA,NA,NA,NA
"2329","j13","GCC8","G1GC","akka-uct","concurrency",1238.00676973078,97.531133615,12.6934520685237
"2330","j13","GCC8","G1GC","chi-square","apache",1099.01121990184,65.782656593,16.7067016873683
"2331","j13","GCC8","G1GC","db-shootout",NA,NA,NA,NA
"2332","j13","GCC8","G1GC","dec-tree","apache",497.525056271031,79.212819937,6.28086535319315
"2333","j13","GCC8","G1GC","dotty","scala",349.907996000125,70.871078431,4.93724667024497
"2334","j13","GCC8","G1GC","finagle-chirper","web",335.133762656469,56.48481268,5.93316586805522
"2335","j13","GCC8","G1GC","finagle-http","web",218.852313166188,50.822249917,4.30623031297521
"2336","j13","GCC8","G1GC","fj-kmeans","concurrency",569.611758393469,36.029186011,15.8097315387464
"2337","j13","GCC8","G1GC","future-genetic","functional",141.141572813719,14.313591656,9.86066783276961
"2338","j13","GCC8","G1GC","gauss-mix","apache",906.147808294531,48.969844115,18.5042003843539
"2339","j13","GCC8","G1GC","log-regression","apache",451.530914249531,75.420389799,5.98685468814055
"2340","j13","GCC8","G1GC","mnemonics","functional",958.449898154156,27.277094729,35.1375360050778
"2341","j13","GCC8","G1GC","movie-lens","apache",1130.50713534859,150.408173091,7.51626133152095
"2342","j13","GCC8","G1GC","naive-bayes","apache",3217.40274768906,174.806431378,18.4055170186031
"2343","j13","GCC8","G1GC","neo4j-analytics","database",3835.54962985503,209.980885199,18.266184687335
"2344","j13","GCC8","G1GC","page-rank","apache",1944.65074419956,144.930273025,13.4178367542585
"2345","j13","GCC8","G1GC","par-mnemonics","functional",790.617379573125,22.380748517,35.3257791611655
"2346","j13","GCC8","G1GC","philosophers","scala",504.417170537094,15.392592521,32.7701243210928
"2347","j13","GCC8","G1GC","reactors","concurrency",1937.03916931728,94.946236681,20.4014317684369
"2348","j13","GCC8","G1GC","rx-scrabble","functional",93.7473180190938,11.0958026,8.44889922781194
"2349","j13","GCC8","G1GC","scala-doku","scala",656.293252504875,35.026190796,18.7372145697277
"2350","j13","GCC8","G1GC","scala-kmeans","scala",153.57898462275,9.120621401,16.838653625718
"2351","j13","GCC8","G1GC","scala-stm-bench7","scala",180.373772110125,15.328222945,11.7674287983241
"2352","j13","GCC8","G1GC","scrabble","functional",125.233977161312,11.4330681,10.9536631869894
"2353","j13","GCC8","PGC","akka-uct","concurrency",1202.89810987081,70.968538178,16.9497377394721
"2354","j13","GCC8","PGC","chi-square","apache",1100.25314677644,57.335852036,19.1896188459118
"2355","j13","GCC8","PGC","db-shootout",NA,NA,NA,NA
"2356","j13","GCC8","PGC","dec-tree","apache",494.549774675563,72.118211373,6.85748807770231
"2357","j13","GCC8","PGC","dotty","scala",346.306218188719,70.43862703,4.91642487638531
"2358","j13","GCC8","PGC","finagle-chirper","web",333.649349810719,53.737098694,6.20892005559601
"2359","j13","GCC8","PGC","finagle-http","web",220.489997847563,51.876970896,4.25024811663712
"2360","j13","GCC8","PGC","fj-kmeans","concurrency",569.085608029531,29.996555472,18.9716985525468
"2361","j13","GCC8","PGC","future-genetic","functional",142.367500480313,13.529704787,10.5225873529115
"2362","j13","GCC8","PGC","gauss-mix","apache",887.045717856219,59.935864719,14.7999152429851
"2363","j13","GCC8","PGC","log-regression","apache",452.535803446125,81.522520909,5.55105262202663
"2364","j13","GCC8","PGC","mnemonics","functional",967.489471311344,23.790828931,40.6664885077074
"2365","j13","GCC8","PGC","movie-lens","apache",1128.93445149972,132.683390988,8.50848356447131
"2366","j13","GCC8","PGC","naive-bayes","apache",3197.52263323312,225.003526994,14.2109889384907
"2367","j13","GCC8","PGC","neo4j-analytics","database",3922.25198804334,276.859964283,14.1669164705739
"2368","j13","GCC8","PGC","page-rank","apache",1889.02680719325,203.602040056,9.27803477152626
"2369","j13","GCC8","PGC","par-mnemonics","functional",793.385882223531,20.030622552,39.6086482166933
"2370","j13","GCC8","PGC","philosophers","scala",501.847210784437,14.387262771,34.881354346012
"2371","j13","GCC8","PGC","reactors","concurrency",1919.59892357472,82.627873242,23.2318568572207
"2372","j13","GCC8","PGC","rx-scrabble","functional",93.232650368,10.638126217,8.76401054717811
"2373","j13","GCC8","PGC","scala-doku","scala",652.631615096563,33.649703094,19.3948699420451
"2374","j13","GCC8","PGC","scala-kmeans","scala",150.135618474625,6.970056229,21.5400871301386
"2375","j13","GCC8","PGC","scala-stm-bench7","scala",181.6738698995,15.135188868,12.0034095037697
"2376","j13","GCC8","PGC","scrabble","functional",126.583315945844,12.88765316,9.82206103580799
"2377","j13","GCC8","SGC","akka-uct","concurrency",1225.92786377928,94.353829584,12.9928787118055
"2378","j13","GCC8","SGC","chi-square","apache",1098.04271532437,67.943941948,16.1610098537519
"2379","j13","GCC8","SGC","db-shootout",NA,NA,NA,NA
"2380","j13","GCC8","SGC","dec-tree","apache",493.081647202156,73.760067037,6.68494033437922
"2381","j13","GCC8","SGC","dotty","scala",348.712815677344,76.112660997,4.58153493925391
"2382","j13","GCC8","SGC","finagle-chirper","web",335.574962627125,54.837034098,6.11949512126083
"2383","j13","GCC8","SGC","finagle-http","web",219.714330808312,50.402729586,4.35917523937713
"2384","j13","GCC8","SGC","fj-kmeans","concurrency",567.601148848563,32.860056409,17.2732858940894
"2385","j13","GCC8","SGC","future-genetic","functional",141.918404684969,14.06683795,10.0888632675952
"2386","j13","GCC8","SGC","gauss-mix","apache",883.156755069938,44.333235601,19.9208729770677
"2387","j13","GCC8","SGC","log-regression","apache",450.664780941688,63.821299729,7.06135385608432
"2388","j13","GCC8","SGC","mnemonics","functional",962.980566795062,23.868364901,40.3454769855105
"2389","j13","GCC8","SGC","movie-lens","apache",1127.50522579291,116.825648406,9.65117883938061
"2390","j13","GCC8","SGC","naive-bayes","apache",3207.10952339313,210.719285241,15.2198196749061
"2391","j13","GCC8","SGC","neo4j-analytics","database",3852.76940060806,229.016862309,16.823081766834
"2392","j13","GCC8","SGC","page-rank","apache",1853.92269913019,164.909498337,11.2420613598715
"2393","j13","GCC8","SGC","par-mnemonics","functional",792.599655783469,23.74198358,33.3838852643781
"2394","j13","GCC8","SGC","philosophers","scala",505.340614789,15.435440937,32.7389814681392
"2395","j13","GCC8","SGC","reactors","concurrency",1932.65205909975,95.112577112,20.3196266759122
"2396","j13","GCC8","SGC","rx-scrabble","functional",93.3813670544688,12.137234576,7.69379272269482
"2397","j13","GCC8","SGC","scala-doku","scala",648.968740358719,33.91616141,19.1344985216214
"2398","j13","GCC8","SGC","scala-kmeans","scala",150.103603229938,6.719586652,22.3382197452965
"2399","j13","GCC8","SGC","scala-stm-bench7","scala",182.434230183594,16.750621176,10.8911919305406
"2400","j13","GCC8","SGC","scrabble","functional",126.244104399125,11.61092963,10.872867928933
"2401","j14","GCC5","CGC","akka-uct","concurrency",1173.76620609191,83.001202251,14.1415566794126
"2402","j14","GCC5","CGC","chi-square","apache",1093.19127726309,71.284887203,15.3355265071821
"2403","j14","GCC5","CGC","db-shootout",NA,NA,NA,NA
"2404","j14","GCC5","CGC","dec-tree","apache",488.080985341687,76.94801458,6.34299647633205
"2405","j14","GCC5","CGC","dotty","scala",348.017943237031,68.749861585,5.06208936590736
"2406","j14","GCC5","CGC","finagle-chirper","web",299.964077031875,62.903282892,4.76865535852699
"2407","j14","GCC5","CGC","finagle-http","web",185.007899986156,46.734572504,3.95869460387856
"2408","j14","GCC5","CGC","fj-kmeans","concurrency",468.320511071219,32.577529003,14.3755688477199
"2409","j14","GCC5","CGC","future-genetic","functional",141.517899122563,14.543546016,9.73063233456768
"2410","j14","GCC5","CGC","gauss-mix","apache",915.730339897813,69.89785947,13.1009782966364
"2411","j14","GCC5","CGC","log-regression","apache",453.862984470719,78.932578346,5.75000834865948
"2412","j14","GCC5","CGC","mnemonics","functional",953.185475184656,27.492210981,34.6711101498314
"2413","j14","GCC5","CGC","movie-lens","apache",967.082547224219,124.586979663,7.76230830733771
"2414","j14","GCC5","CGC","naive-bayes","apache",2678.37296040641,181.493956607,14.7573671899503
"2415","j14","GCC5","CGC","neo4j-analytics","database",3804.79293686484,196.356978572,19.3769173091534
"2416","j14","GCC5","CGC","page-rank","apache",1688.10243087163,162.497319616,10.3884940063061
"2417","j14","GCC5","CGC","par-mnemonics","functional",791.100462511594,22.351309931,35.3939194147356
"2418","j14","GCC5","CGC","philosophers","scala",451.885168966063,12.759852399,35.4146078524762
"2419","j14","GCC5","CGC","reactors","concurrency",1866.88047017175,85.317762442,21.8814982570702
"2420","j14","GCC5","CGC","rx-scrabble","functional",92.1586275517188,10.364096273,8.89210454285393
"2421","j14","GCC5","CGC","scala-doku","scala",653.507777724297,35.542587996,18.3866120778218
"2422","j14","GCC5","CGC","scala-kmeans","scala",149.696272745578,6.660630307,22.4747907999419
"2423","j14","GCC5","CGC","scala-stm-bench7","scala",171.376728268281,13.975791822,12.2623984709409
"2424","j14","GCC5","CGC","scrabble","functional",115.38865725775,10.495208189,10.9944133722558
"2425","j14","GCC5","CPGC","akka-uct",NA,NA,NA,NA
"2426","j14","GCC5","CPGC","chi-square",NA,NA,NA,NA
"2427","j14","GCC5","CPGC","db-shootout",NA,NA,NA,NA
"2428","j14","GCC5","CPGC","dec-tree",NA,NA,NA,NA
"2429","j14","GCC5","CPGC","dotty",NA,NA,NA,NA
"2430","j14","GCC5","CPGC","finagle-chirper",NA,NA,NA,NA
"2431","j14","GCC5","CPGC","finagle-http",NA,NA,NA,NA
"2432","j14","GCC5","CPGC","fj-kmeans",NA,NA,NA,NA
"2433","j14","GCC5","CPGC","future-genetic",NA,NA,NA,NA
"2434","j14","GCC5","CPGC","gauss-mix",NA,NA,NA,NA
"2435","j14","GCC5","CPGC","log-regression",NA,NA,NA,NA
"2436","j14","GCC5","CPGC","mnemonics",NA,NA,NA,NA
"2437","j14","GCC5","CPGC","movie-lens",NA,NA,NA,NA
"2438","j14","GCC5","CPGC","naive-bayes",NA,NA,NA,NA
"2439","j14","GCC5","CPGC","neo4j-analytics",NA,NA,NA,NA
"2440","j14","GCC5","CPGC","page-rank",NA,NA,NA,NA
"2441","j14","GCC5","CPGC","par-mnemonics",NA,NA,NA,NA
"2442","j14","GCC5","CPGC","philosophers",NA,NA,NA,NA
"2443","j14","GCC5","CPGC","reactors",NA,NA,NA,NA
"2444","j14","GCC5","CPGC","rx-scrabble",NA,NA,NA,NA
"2445","j14","GCC5","CPGC","scala-doku",NA,NA,NA,NA
"2446","j14","GCC5","CPGC","scala-kmeans",NA,NA,NA,NA
"2447","j14","GCC5","CPGC","scala-stm-bench7",NA,NA,NA,NA
"2448","j14","GCC5","CPGC","scrabble",NA,NA,NA,NA
"2449","j14","GCC5","G1GC","akka-uct","concurrency",1172.68051342566,77.563073279,15.1190568378775
"2450","j14","GCC5","G1GC","chi-square","apache",1092.62488433522,77.183894566,14.1561253222447
"2451","j14","GCC5","G1GC","db-shootout",NA,NA,NA,NA
"2452","j14","GCC5","G1GC","dec-tree","apache",489.480451502813,89.798412385,5.45088090649335
"2453","j14","GCC5","G1GC","dotty","scala",346.429486622562,68.916501938,5.02680021302045
"2454","j14","GCC5","G1GC","finagle-chirper","web",300.514094305781,51.979415943,5.78140575175607
"2455","j14","GCC5","G1GC","finagle-http","web",184.825839369594,52.276267977,3.53555918434942
"2456","j14","GCC5","G1GC","fj-kmeans","concurrency",467.317294360375,30.303879702,15.4210384596245
"2457","j14","GCC5","G1GC","future-genetic","functional",141.694836021438,14.819249968,9.5615389663719
"2458","j14","GCC5","G1GC","gauss-mix","apache",919.967361981781,45.883099693,20.0502443849087
"2459","j14","GCC5","G1GC","log-regression","apache",455.153808104938,97.413250092,4.67240142049543
"2460","j14","GCC5","G1GC","mnemonics","functional",954.868104068531,27.579257322,34.6226909927278
"2461","j14","GCC5","G1GC","movie-lens","apache",962.137286499594,127.611671661,7.53957121614634
"2462","j14","GCC5","G1GC","naive-bayes","apache",2705.98898450294,181.120958286,14.9402311588371
"2463","j14","GCC5","G1GC","neo4j-analytics","database",3804.05871857781,182.036755276,20.897201297673
"2464","j14","GCC5","G1GC","page-rank","apache",1687.79332848887,155.567842066,10.8492430445415
"2465","j14","GCC5","G1GC","par-mnemonics","functional",792.259974894375,22.215598132,35.6623292421364
"2466","j14","GCC5","G1GC","philosophers","scala",451.661929970781,13.113056528,34.443680541326
"2467","j14","GCC5","G1GC","reactors","concurrency",1868.40499192591,86.075211334,21.7066558765204
"2468","j14","GCC5","G1GC","rx-scrabble","functional",92.0208778918438,10.374877373,8.86958704025964
"2469","j14","GCC5","G1GC","scala-doku","scala",656.743302228656,35.829310134,18.329778044078
"2470","j14","GCC5","G1GC","scala-kmeans","scala",150.226737746625,6.710259821,22.387618624913
"2471","j14","GCC5","G1GC","scala-stm-bench7","scala",171.886853912609,15.277476566,11.2509977135323
"2472","j14","GCC5","G1GC","scrabble","functional",116.415856689531,10.1389532,11.482039061935
"2473","j14","GCC5","PGC","akka-uct","concurrency",1145.839475406,65.518504129,17.4887917640785
"2474","j14","GCC5","PGC","chi-square","apache",1090.93345077663,54.420524294,20.0463605400601
"2475","j14","GCC5","PGC","db-shootout",NA,NA,NA,NA
"2476","j14","GCC5","PGC","dec-tree","apache",482.858137545188,71.041826244,6.79681482126831
"2477","j14","GCC5","PGC","dotty","scala",343.635441420781,66.884042314,5.13777920011949
"2478","j14","GCC5","PGC","finagle-chirper","web",296.528223282969,61.802777032,4.79797571441545
"2479","j14","GCC5","PGC","finagle-http","web",184.423129438938,51.724378422,3.56549725806848
"2480","j14","GCC5","PGC","fj-kmeans","concurrency",468.168538734375,27.534353625,17.0030698781067
"2481","j14","GCC5","PGC","future-genetic","functional",140.531912107531,13.179039661,10.6632892625249
"2482","j14","GCC5","PGC","gauss-mix","apache",905.519492453313,61.279071144,14.7769781027755
"2483","j14","GCC5","PGC","log-regression","apache",454.499938703625,83.423478677,5.44810580799877
"2484","j14","GCC5","PGC","mnemonics","functional",954.229842024531,23.801121112,40.0918022951209
"2485","j14","GCC5","PGC","movie-lens","apache",969.004387100906,127.889132266,7.57690954603905
"2486","j14","GCC5","PGC","naive-bayes","apache",2662.62361634759,217.484795166,12.2428035224959
"2487","j14","GCC5","PGC","neo4j-analytics","database",3893.24046298628,271.033615626,14.3644191662136
"2488","j14","GCC5","PGC","page-rank","apache",1638.45042850653,180.939012716,9.05526344989085
"2489","j14","GCC5","PGC","par-mnemonics","functional",787.597920020312,18.919049041,41.6298894470587
"2490","j14","GCC5","PGC","philosophers","scala",447.114798060813,12.092512824,36.974515104373
"2491","j14","GCC5","PGC","reactors","concurrency",1871.86050403325,79.977111684,23.4049525497897
"2492","j14","GCC5","PGC","rx-scrabble","functional",91.901286922625,10.305301966,8.91786453476399
"2493","j14","GCC5","PGC","scala-doku","scala",653.116319706437,33.041839737,19.7663424586823
"2494","j14","GCC5","PGC","scala-kmeans","scala",145.933564337953,6.100730825,23.9206692647275
"2495","j14","GCC5","PGC","scala-stm-bench7","scala",172.963961481391,14.515955973,11.9154371784475
"2496","j14","GCC5","PGC","scrabble","functional",116.187381540219,10.02503921,11.5897184146992
"2497","j14","GCC5","SGC","akka-uct","concurrency",1163.03390871453,97.525507737,11.9254330041626
"2498","j14","GCC5","SGC","chi-square","apache",1088.63287483347,71.958055424,15.1287144770505
"2499","j14","GCC5","SGC","db-shootout",NA,NA,NA,NA
"2500","j14","GCC5","SGC","dec-tree","apache",484.806032641438,70.966704451,6.83145760243353
"2501","j14","GCC5","SGC","dotty","scala",344.953670962906,74.965682796,4.60148774875578
"2502","j14","GCC5","SGC","finagle-chirper","web",298.513115707688,53.746592679,5.55408446988535
"2503","j14","GCC5","SGC","finagle-http","web",183.935559581219,52.71398014,3.48931268503564
"2504","j14","GCC5","SGC","fj-kmeans","concurrency",469.046454283875,26.977102029,17.3868362057443
"2505","j14","GCC5","SGC","future-genetic","functional",141.331126124719,12.972935876,10.894305458349
"2506","j14","GCC5","SGC","gauss-mix","apache",899.896449628437,54.299399426,16.5728619310943
"2507","j14","GCC5","SGC","log-regression","apache",452.768392257094,72.223953115,6.26895057289601
"2508","j14","GCC5","SGC","mnemonics","functional",955.5184984085,29.542520074,32.3438385085313
"2509","j14","GCC5","SGC","movie-lens","apache",969.438074960219,109.752412302,8.83295459868952
"2510","j14","GCC5","SGC","naive-bayes","apache",2672.242094518,198.737298936,13.4461025123349
"2511","j14","GCC5","SGC","neo4j-analytics","database",3832.67328771669,225.949927564,16.9624895614586
"2512","j14","GCC5","SGC","page-rank","apache",1612.86508469859,154.539516248,10.4365868604786
"2513","j14","GCC5","SGC","par-mnemonics","functional",785.690146764469,19.764197086,39.7532033983315
"2514","j14","GCC5","SGC","philosophers","scala",449.214160491594,18.236378289,24.6328603943556
"2515","j14","GCC5","SGC","reactors","concurrency",1870.4861380765,95.940885205,19.4962359798929
"2516","j14","GCC5","SGC","rx-scrabble","functional",92.180103141375,13.701765473,6.72760771763467
"2517","j14","GCC5","SGC","scala-doku","scala",654.441848177672,40.96607924,15.9752131597369
"2518","j14","GCC5","SGC","scala-kmeans","scala",146.470659497203,6.169401676,23.7414691390574
"2519","j14","GCC5","SGC","scala-stm-bench7","scala",174.145183965375,15.391040532,11.3147115429463
"2520","j14","GCC5","SGC","scrabble","functional",116.4972259435,10.206096892,11.4144738362043
"2521","j14","GCC6","CGC","akka-uct","concurrency",1170.08468807247,79.17173518,14.779070907215
"2522","j14","GCC6","CGC","chi-square","apache",1088.833810134,60.06760021,18.1268072359703
"2523","j14","GCC6","CGC","db-shootout",NA,NA,NA,NA
"2524","j14","GCC6","CGC","dec-tree","apache",488.204564154906,74.383109311,6.56337935691415
"2525","j14","GCC6","CGC","dotty","scala",345.874691364594,69.434734062,4.98129208726793
"2526","j14","GCC6","CGC","finagle-chirper","web",298.7353378125,51.827360393,5.76404693480875
"2527","j14","GCC6","CGC","finagle-http","web",185.257323390563,47.934314579,3.86481636417773
"2528","j14","GCC6","CGC","fj-kmeans","concurrency",470.691235003125,32.708594152,14.3904453005769
"2529","j14","GCC6","CGC","future-genetic","functional",141.354505643781,14.468005179,9.77014480537747
"2530","j14","GCC6","CGC","gauss-mix","apache",912.445392354875,59.338088493,15.3770607636361
"2531","j14","GCC6","CGC","log-regression","apache",454.600223760219,77.050861893,5.90000179870173
"2532","j14","GCC6","CGC","mnemonics","functional",954.087820642594,26.869231858,35.5085633145305
"2533","j14","GCC6","CGC","movie-lens","apache",960.81211015375,107.517139493,8.93636228311584
"2534","j14","GCC6","CGC","naive-bayes","apache",2672.82992952375,172.942925339,15.4549827596851
"2535","j14","GCC6","CGC","neo4j-analytics","database",3793.93321717069,194.866394575,19.4694073621323
"2536","j14","GCC6","CGC","page-rank","apache",1684.33754576444,150.985676166,11.1556115025945
"2537","j14","GCC6","CGC","par-mnemonics","functional",785.033687650156,24.439672349,32.121285279108
"2538","j14","GCC6","CGC","philosophers","scala",451.546345696281,12.939831534,34.8958442395345
"2539","j14","GCC6","CGC","reactors","concurrency",1848.92060485797,86.069150794,21.4818037334099
"2540","j14","GCC6","CGC","rx-scrabble","functional",91.985767691625,10.799142686,8.5178768691403
"2541","j14","GCC6","CGC","scala-doku","scala",652.446774366313,35.751913221,18.2492827819653
"2542","j14","GCC6","CGC","scala-kmeans","scala",149.61251809425,6.708106598,22.3032409978184
"2543","j14","GCC6","CGC","scala-stm-bench7","scala",171.270617347344,14.005637065,12.22869167268
"2544","j14","GCC6","CGC","scrabble","functional",116.023393070156,11.013934649,10.5342365619257
"2545","j14","GCC6","CPGC","akka-uct",NA,NA,NA,NA
"2546","j14","GCC6","CPGC","chi-square",NA,NA,NA,NA
"2547","j14","GCC6","CPGC","db-shootout",NA,NA,NA,NA
"2548","j14","GCC6","CPGC","dec-tree",NA,NA,NA,NA
"2549","j14","GCC6","CPGC","dotty",NA,NA,NA,NA
"2550","j14","GCC6","CPGC","finagle-chirper",NA,NA,NA,NA
"2551","j14","GCC6","CPGC","finagle-http",NA,NA,NA,NA
"2552","j14","GCC6","CPGC","fj-kmeans",NA,NA,NA,NA
"2553","j14","GCC6","CPGC","future-genetic",NA,NA,NA,NA
"2554","j14","GCC6","CPGC","gauss-mix",NA,NA,NA,NA
"2555","j14","GCC6","CPGC","log-regression",NA,NA,NA,NA
"2556","j14","GCC6","CPGC","mnemonics",NA,NA,NA,NA
"2557","j14","GCC6","CPGC","movie-lens",NA,NA,NA,NA
"2558","j14","GCC6","CPGC","naive-bayes",NA,NA,NA,NA
"2559","j14","GCC6","CPGC","neo4j-analytics",NA,NA,NA,NA
"2560","j14","GCC6","CPGC","page-rank",NA,NA,NA,NA
"2561","j14","GCC6","CPGC","par-mnemonics",NA,NA,NA,NA
"2562","j14","GCC6","CPGC","philosophers",NA,NA,NA,NA
"2563","j14","GCC6","CPGC","reactors",NA,NA,NA,NA
"2564","j14","GCC6","CPGC","rx-scrabble",NA,NA,NA,NA
"2565","j14","GCC6","CPGC","scala-doku",NA,NA,NA,NA
"2566","j14","GCC6","CPGC","scala-kmeans",NA,NA,NA,NA
"2567","j14","GCC6","CPGC","scala-stm-bench7",NA,NA,NA,NA
"2568","j14","GCC6","CPGC","scrabble",NA,NA,NA,NA
"2569","j14","GCC6","G1GC","akka-uct","concurrency",1168.98021169306,86.231722531,13.5562665035807
"2570","j14","GCC6","G1GC","chi-square","apache",1087.57491025913,61.802575167,17.5975662392761
"2571","j14","GCC6","G1GC","db-shootout",NA,NA,NA,NA
"2572","j14","GCC6","G1GC","dec-tree","apache",488.910425682,67.910750102,7.19930828252774
"2573","j14","GCC6","G1GC","dotty","scala",345.465252556313,68.374089587,5.05257553911176
"2574","j14","GCC6","G1GC","finagle-chirper","web",298.935262024438,59.386085104,5.03375936468832
"2575","j14","GCC6","G1GC","finagle-http","web",185.021921298687,50.603412266,3.65631314200924
